adref,description,created,title,longitude,salary_is_predicted,id,redirect_url,latitude,__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,category.tag,category.__CLASS__,category.label,salary_max,salary_min,contract_time,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDg0MTAxNSIsInMiOiJKR202X2U2TThSRzhKTXl4YlJyYzdRIn0.D2lGvavPXynhDBqYbXSLkpfMajv4tZGIsGNqn3REQQ4,"(English version will follow) Rejoignez une entreprise basée à Montréal qui aide les organisations du monde entier à créer un parcours personnalisé d'impact et d'épanouissement pour leurs employés. Explorance offre des solutions innovantes d'analyse des retours d'expérience, car nous croyons que chaque expérience compte. Chez Explorance, nous avons pour mission de créer des logiciels de pointe qui ont un impact sur des millions d’utilisateurs à travers le monde. Nous prospérons grâce à l’innova…",2026-05-29T16:54:57Z,Développeur(se) Back-End .Net (C#) Ingénierie / Back-End Developer .Net(C#),-73.5742,0,5744841015,https://www.adzuna.ca/details/5744841015?utm_medium=api&utm_source=e90db681,45.50053,Adzuna::API::Response::Job,Explorance,Adzuna::API::Response::Company,"Westmount, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Westmount']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDgxNDAyOSIsInMiOiJKR202X2U2TThSRzhKTXl4YlJyYzdRIn0.HUABd-394f8MEbA2wYDCQQinZ9TbJuPPd6lL_Vq_Xsw,"Flyscan est à la fine pointe de la technologie en matière de sécurité et de protection de l’environnement. Nous avons conçu et développé un système d’inspection aérienne capable d’identifier de petites fuites de pétrole et de gaz, ainsi que d’autres menaces qui ne peuvent pas être détectées par l’œil humain. Grâce à nos logiciels de pointe, à l’IA et à des algorithmes hautement performants, nous aidons les entreprises du secteur de l’énergie à réduire les risques environnementaux et à améliorer…",2026-05-29T16:52:11Z,Développeur(euse) Logiciel – Équipe Intelligence Artificielle / Software Developer - AI Team,-73.588138,0,5744814029,https://www.adzuna.ca/details/5744814029?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Go RH,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkdtNl9lNk04Ukc4Sk15eGJScmM3USIsImkiOiI1NzQ0ODAxMDYzIn0.OCJ1AXQmVpqpuKpQpeI6tC8q7IDk7r_LYIaMYfWNzeQ,"English follows À propos du poste L’Analyste fonctionnel SAP IBP / MM contribue à l’évolution et à l’optimisation des solutions SAP de l’entreprise, avec un focus sur les modules SAP IBP (Integrated Business Planning) et SAP MM (Materials Management) . Il/elle joue un rôle clé dans la conception de solutions d’affaires, le support fonctionnel et l’amélioration continue des processus liés à l’approvisionnement, à la planification et à la gestion des données. Responsabilités Participer à la conce…",2026-05-29T16:48:58Z,Analyste fonctionnel SAP IBP MM – SAP IBP MM Functional Analyst,-73.66909,0,5744801063,https://www.adzuna.ca/details/5744801063?utm_medium=api&utm_source=e90db681,45.52626,Adzuna::API::Response::Job,Groupe Touchette,Adzuna::API::Response::Company,"Mont-Royal, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Mont-Royal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDc1NjM4NiIsInMiOiJKR202X2U2TThSRzhKTXl4YlJyYzdRIn0.kE3nZ95aMnvlfzEv37JLmo6BVp-sL-9Zprry3nxs1Ys,"Who We Are Unit8, founded in 2017, is a high-tech, dynamic Swiss leader in AI and data analytics consulting, renowned for solving complex challenges in traditional industries such as automotive, chemical, financial services, manufacturing, and pharma. Our esteemed partnerships with industry giants like Palantir, NVIDIA, and OpenAI underscore our commitment to excellence. With over 200 successful projects and a team of 170 talented professionals across Switzerland, Poland, and Germany, we are no…",2026-05-29T16:31:34Z,"Senior Data & AI Consultant/Consulting Lead (Montreal, Canada)",-73.588138,0,5744756386,https://www.adzuna.ca/details/5744756386?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Unit8 SA,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0ZlMV91Nk04Ukdfa29pWkEyVkdUdyIsImkiOiI1NzQ0NjY3MjEyIn0.H-_-s81VaIe5nnPTwx23ns8nfwQKlnAzh1J7h8lIlBA,"(English version will follow) À propos de Mila Fondé par le professeur Yoshua Bengio de l’Université de Montréal, Mila rassemble des chercheurs spécialisés en intelligence artificielle et plus précisément en apprentissage automatique, apprentissage profond et apprentissage par renforcement. Reconnu mondialement pour ses importantes contributions au domaine de l’apprentissage profond, Mila s’est particulièrement distingué dans la modélisation du langage, la traduction automatique, la reconnaissa…",2026-05-29T10:28:47Z,Scientifique de Données - équipe d'éducation IA,-73.588138,0,5744667212,https://www.adzuna.ca/details/5744667212?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Mila - Institut québécois d'intelligence artificielle,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDI5Nzc1MiIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.ARzaC60XKKB3yIlcHUnXysaOtwp1WtN3geucqVqmQ7w,"Innovation is in our DNA is it in yours? Bombardier is a global leader in aviation, creating innovative and game-changing planes. Our products and services provide world-class experiences that set new standards in passenger comfort, energy efficiency, reliability and safety. We are a global organization focused on working together with a team spirit. Your boarding pass will include Several conferences, including:  Meet An Executive  Women Taking Flight Learning more about Bombardier, including:…",2026-05-29T01:26:45Z,"Intern, Digital Media, 3D artist (Fall 2026)",-73.754293,0,5744297752,https://www.adzuna.ca/details/5744297752?utm_medium=api&utm_source=e90db681,45.448835,Adzuna::API::Response::Job,Bombardier,Adzuna::API::Response::Company,"Dorval, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Dorval']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0ZlMV91Nk04Ukdfa29pWkEyVkdUdyIsImkiOiI1NzQ0Mjk3NzI4In0.kB3gUhJHCan9XAV3bK51O8ooNWp7hEDBqeFZV7v8oPM,"Innovation is in our DNA is it in yours? Bombardier is a global leader in aviation, creating innovative and game-changing planes. Our products and services provide world-class experiences that set new standards in passenger comfort, energy efficiency, reliability and safety. We are a global organization focused on working together with a team spirit. Your boarding pass will include Several conferences, including:  Meet An Executive  Women Taking Flight Learning more about Bombardier, including:…",2026-05-29T01:26:44Z,"Intern, Aftermarket Procurement (Fall 2026)",-73.754293,0,5744297728,https://www.adzuna.ca/details/5744297728?utm_medium=api&utm_source=e90db681,45.448835,Adzuna::API::Response::Job,Bombardier,Adzuna::API::Response::Company,"Dorval, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Dorval']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDI5NzcyNyIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.DblWVulrJNezxIBk70fY7mohxoWtww-0WSACxlRgkhE,"Innovation is in our DNA is it in yours? Bombardier is a global leader in aviation, creating innovative and game-changing planes. Our products and services provide world-class experiences that set new standards in passenger comfort, energy efficiency, reliability and safety. We are a global organization focused on working together with a team spirit. Your boarding pass will include Several conferences, including:  Meet An Executive  Women Taking Flight Learning more about Bombardier, including:…",2026-05-29T01:26:44Z,"Intern, Sourcing | Corporate and Engineering Services (Fall 2026)",-73.754293,0,5744297727,https://www.adzuna.ca/details/5744297727?utm_medium=api&utm_source=e90db681,45.448835,Adzuna::API::Response::Job,Bombardier,Adzuna::API::Response::Company,"Dorval, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Dorval']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0ZlMV91Nk04Ukdfa29pWkEyVkdUdyIsImkiOiI1NzQzOTAyNjI2In0.TdWrN0QegLEPNae-0NfWhRxbax8txln0IUd1CqaVO4E,"Description Vous serez responsable de la calibration, l’inspection, l’identification, de l’investigation, de la résolution, de l’analyse des causes profondes et de la reproduction des problèmes techniques complexes rencontrés par notre équipe sur le terrain. Vous contribuerez à l’exactitude, à la rapidité des retours et à la satisfaction client. Vous développerez une compréhension approfondie des besoins des clients. Vous soutiendrez la culture du partage des connaissances, les méthodologies et…",2026-05-28T17:01:13Z,Technicien(ne) principal du service sur le terrain – Détection de gaz et instrumentation,-73.467023,0,5743902626,https://www.adzuna.ca/details/5743902626?utm_medium=api&utm_source=e90db681,45.458603,Adzuna::API::Response::Job,Honeywell,Adzuna::API::Response::Company,"Brossard, Champlain",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Brossard']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0ZlMV91Nk04Ukdfa29pWkEyVkdUdyIsImkiOiI1NzQzODk4Mjc2In0.YeeXJRjaO7TPVwEy6YoArFzgszN7URYSyNVWA7C8dy4,"Data Analyst Reports To: Data Science & Analytics Manager Location: Montreal, QC (Hybrid) About Us Broadsign is a growing software company with a mission to make buying, selling, and delivering out-of-home media easier than ever. Our software is operated by some of the most successful out-of-home businesses and powers impactful, compelling campaigns seen across the world. About the Role As a Data Analyst at Broadsign, you will join our Data Science & Analytics team to solve real-world problems …",2026-05-28T17:00:05Z,Data Analyst,-73.588138,0,5743898276,https://www.adzuna.ca/details/5743898276?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Broadsign Careers,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0Mzg5NzY5MyIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.orHJu_tF9Z8s2whZJxbT-o87ivgtzYoBiqVARZSEsGE,"Are you ready to dive into the world of cutting-edge video game development? Headquartered in Montreal, Behaviour Interactive is at the forefront of the gaming industry, crafting unforgettable experiences across PC, console, and mobile platforms. We’re a dynamic, independent studio of over 1200 passionate employees, with studios in Toronto (Behaviour Toronto), Rotterdam (Behaviour Rotterdam) and in the UK (Behaviour UK–North & South). Our day to day revolves around two core business focuses: Se…",2026-05-28T16:59:53Z,Senior Community Manager -7 Days to Die | Gestionnaire de communauté Senior·e - 7 Days to Die,-73.588138,0,5743897693,https://www.adzuna.ca/details/5743897693?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Behaviour Interactive,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MzgxMDg4NSIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.iUxxmPwRFFem7N30WC5sVQz_LD_Od15mQfx2y_DxUMg,"DRW is a diversified trading firm with over 3 decades of experience bringing sophisticated technology and exceptional people together to operate in markets around the world. We value autonomy and the ability to quickly pivot to capture opportunities, so we operate using our own capital and trading at our own risk. Headquartered in Chicago with offices throughout the U.S., Canada, Europe, and Asia, we trade a variety of asset classes including Fixed Income, ETFs, Equities, FX, Commodities and En…",2026-05-28T16:44:23Z,Application Support Specialist,-73.588138,0,5743810885,https://www.adzuna.ca/details/5743810885?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,DRW,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0ZlMV91Nk04Ukdfa29pWkEyVkdUdyIsImkiOiI1NzQzODA5NTc4In0.46E4b2Cd7NQ4BYkd8c0_fKe-hkaw98fUG_3vQm0W9BQ,"WHAT MAKES US EPIC? At the core of Epic’s success are talented, passionate people. Epic prides itself on creating a collaborative, welcoming, and creative environment. Whether it’s building award-winning games or crafting engine technology that enables others to make visually stunning interactive experiences, we’re always innovating. Being Epic means being a part of a team that continually strives to do right by our community and users. We’re constantly innovating to raise the bar of engine and…",2026-05-28T16:44:11Z,Senior AI Programmer,-73.588138,0,5743809578,https://www.adzuna.ca/details/5743809578?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Epic Games,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MzgwMjQ5NCIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.H4AhII03RLOUgWHGc5UwC4WBCXI86ANNL9qo0bhpcAo,"Envie d’un rôle terrain où ça bouge pour vrai? On cherche un(e) leader solide pour piloter les opérations dans notre centre de distribution… en environnement congelé. Ici, ton leadership fait la différence — sur le plancher, avec ton équipe, tous les jours! Horaire de jour : lundi au vendredi, 06:30 à 15:30 TON RÔLE Au cœur des opérations, tu assures la gestion quotidienne de ton secteur et guides ton équipe vers la performance, dans un environnement rigoureux où la sécurité et l’efficacité son…",2026-05-28T16:43:10Z,Superviseur (e) centre de distributions,-73.443048,0,5743802494,https://www.adzuna.ca/details/5743802494?utm_medium=api&utm_source=e90db681,45.60017,Adzuna::API::Response::Job,Groupe Robert,Adzuna::API::Response::Company,"Boucherville, Champlain",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Boucherville']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0ZlMV91Nk04Ukdfa29pWkEyVkdUdyIsImkiOiI1NzQzNzk3MzY1In0.U7ndMgAXCERfNIkymRWjs8eFszkwHVImkOOij46ouBo,"Fondée en 2004, nous sommes une entreprise technologique pionnière qui propose des jeux et du divertissement pour adultes de calibre mondial sur certaines des plateformes les plus sûres et les plus populaires qui existent actuellement en ligne. Soutenue par une équipe internationale d’innovateurs dynamiques et collaboratifs, sa mission consiste à permettre aux utilisateurs de vivre des expériences sûres et de renforcer ses communautés en célébrant la diversité, l’inclusion et l’expression – tou…",2026-05-28T16:42:19Z,Spécialiste de réseaux,-73.588138,0,5743797365,https://www.adzuna.ca/details/5743797365?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Aylo,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0ZlMV91Nk04Ukdfa29pWkEyVkdUdyIsImkiOiI1NzQzNzkzOTYyIn0.Ir3m91J0NrBSFX_qDkILEODcSQOXnkiC4uCMbrbV4VE,"Partenaire technologique des PME, Nexus Innovations accompagne les dirigeant·e·s et leurs équipes dans l’idéation, le développement et l’adoption de technologies d’affaires. Expert·e·s Microsoft, on allie stratégie d’affaires et expérience utilisateur·rice pour livrer des solutions qui permettent à tou·te·s et chacun·e·s d’avoir un impact positif sur la performance de leur organisation. Notre force réside dans notre capacité à personnaliser les technologies infonuagiques Microsoft pour mieux le…",2026-05-28T16:41:40Z,Développeur·se back-end .NET,-73.56215,0,5743793962,https://www.adzuna.ca/details/5743793962?utm_medium=api&utm_source=e90db681,45.484,Adzuna::API::Response::Job,Nexus Innovations,Adzuna::API::Response::Company,"Verdun, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Verdun']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjY3MTk2OSIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.tjToBPsmwg_I-h_xXnTH2l1yDLmBO2DVigBW6q6Sn-I,"Développeur·euse produit IA / AI Product Engineer Ce rôle est entièrement orienté produit. Tu contribueras directement à la conception, au développement et au lancement de produits IA développés chez Vooban. Nous cherchons des gens qui aiment bâtir des systèmes robustes, expérimenter rapidement et avoir un impact direct sur les produits livrés.Tu travailleras sur des plateformes agentiques des systèmes d'orchestration multi-agents et des pipelines d'automatisation du SDLC. Tu as des solides com…",2026-05-27T17:08:20Z,Développeur d'agents - Équipe produits,,0,5742671969,https://www.adzuna.ca/details/5742671969?utm_medium=api&utm_source=e90db681,,Adzuna::API::Response::Job,Vooban,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjY2NzM5MSIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.yvX9TEqIf8TortFqYcL7G_sFF3ydPebEwMXeljmcTkY,"Description What if you could redefine what’s possible? With us, you can. You want Purpose . Growth . Opportunity. People who get it. We are the home of ambitious, passionate, and innovative world shapers. With an unmatched breadth and depth of engineering, advisory and science-based expertise, our global minds unite to power local solutions. We are pathfinders and impact makers. We are Visioneers . We are WSP . The Opportunity As an Executive Assistant, you will provide high-level strategic an…",2026-05-27T17:07:45Z,"Executive Assistant, C-Suite",-73.57522,0,5742667391,https://www.adzuna.ca/details/5742667391?utm_medium=api&utm_source=e90db681,45.4934,Adzuna::API::Response::Job,WSP,Adzuna::API::Response::Company,"Westmount, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Westmount']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjYwNTgzMCIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.OGBgTPCbDPH7Iy2BV8fH_sTj0MZX49pALv1gItvuyUo,[Français Canadien] Tower Research Capital est une société renommée de négociation quantitative fondée en 1998. Tower a fondé ses affaires en se basant sur une plateforme à haute performance et sur des équipes de négociation indépendantes. Nous avons plus de 25 ans d’expérience en innovation et une réputation de découvrir des occasions uniques sur le marché. Tower abrite certains des meilleurs talents mondiaux en matière de négociation systématique et d’ingénierie. Nous permettons aux gestionna…,2026-05-27T16:57:22Z,Développeur de Logiciels / Software Developer,-73.588138,0,5742605830,https://www.adzuna.ca/details/5742605830?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Tower Research Capital,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjUyMTAwMyIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.Q6ou_V2R--JkZT9r6M4isTGYyidpmZRNFjmYkndga6s,"At Flexspring, you will have the autonomy and flexibility to tackle your role in a way that is right for you. We foster a learning culture that will allow you to develop new skills and progress in your career. Who We Are Flexspring is an iPaaS (Integration Platform as a Service) company specializing in HR data integrations. We partner with HR teams and HR software companies to design and deliver custom integrations that connect HR, payroll, and business systems, reduce manual work, improve data…",2026-05-27T16:42:19Z,Java Developer,-73.588138,0,5742521003,https://www.adzuna.ca/details/5742521003?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Flexspring,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjUwMDc3MiIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.d-R8IW4vjTw-x4dC4Urwn1woe4rloAwfhFCneRExyzo,"Description Sleep Country Canada is looking for a Delivery Manager, Digital & Data to play a critical role in driving the successful end-to-end delivery of digital and data initiatives. This role ensures projects are completed on time, manages dependencies and risks, and coordinates cross-functional teams to deliver efficient, high-quality outcomes across multiple workstreams. In this current open role you will: Own and drive end-to-end delivery execution across digital and data initiatives, en…",2026-05-27T16:40:29Z,"Manager, Delivery - Digital & Data",-73.811784,0,5742500772,https://www.adzuna.ca/details/5742500772?utm_medium=api&utm_source=e90db681,45.451491,Adzuna::API::Response::Job,Sleep Country,Adzuna::API::Response::Company,"Pointe-Claire, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Pointe-Claire']",it-jobs,Adzuna::API::Response::Category,IT Jobs,130000.0,105000.0,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0ZlMV91Nk04Ukdfa29pWkEyVkdUdyIsImkiOiI1NzQyMDYxMzM0In0.s7w-e0p-MuDZE17W-2bDyGLHFK_vtOpLfQeGGGgp-9Q,"Aperçu du poste : Le/la développeur(euse) logiciel – administrateur(trice) système DevOps travaillera au sein de l'équipe SCMT (Software Configuration Management & Tools) qui fait partie du groupe Engineering Efficiency, contribuant à diverses étapes du développement d'applications logicielles afin de permettre aux équipes d'être plus efficaces. Vous participerez au développement de divers outils et scripts utilisés pour optimiser et assurer une bonne gouvernance des multiples applications util…",2026-05-27T04:17:36Z,Développeur(euse) logiciel / Software Developer - DevOps System Administrator,-73.588138,0,5742061334,https://www.adzuna.ca/details/5742061334?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Genetec,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjA2MTMyNiIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.LP3iC8GDCJd5xwWln5-WG7slWfuE4rEMC3r1QktId6c,"About Parallelz Parallelz is building a new technology platform that enables new ways of delivering, discovering, and extending mobile applications, ways that were never thought possible. We allow developers to, with no modifications to their code, transform existing mobile apps into web-native apps that can run anywhere, all without a walled garden app store. You will be getting in at a pivotal stage, contributing to the technical strategic roadmap, helping build a world-class technical team, …",2026-05-27T04:17:35Z,Principal Graphics Engineer,-73.588138,0,5742061326,https://www.adzuna.ca/details/5742061326?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Parallelz,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjA2MTMxOCIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.5Pnar1QLkeUg28ZmlK8TLbrEHX-aGc0WFpaFEMe7fns,"À propos de la LIDD LIDD est une société de conseil en gestion de la chaîne d'approvisionnement de premier plan. Nous concevons des entrepôts complexes et des systèmes logistiques pour aider les entreprises à transporter leurs marchandises plus efficacement. Nos clients sont des fabricants, des distributeurs et des détaillants, y compris de nombreuses marques de produits alimentaires, de boissons et de biens de consommation. LIDD Consultants, Inc. fournit à ses clients des solutions ERP de prem…",2026-05-27T04:17:35Z,"Consultant.e, BC Support client /BC Managed Services Consultant",-73.588138,0,5742061318,https://www.adzuna.ca/details/5742061318?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,LIDD Consultants Inc.,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0ZlMV91Nk04Ukdfa29pWkEyVkdUdyIsImkiOiI1NzQyMDYxMjI4In0._xSvPb0HujGukSd8Aef4R_fNnG1Og3dAoBtBonSvlTA,"Solution SFT cherche un (e) Analyste programmeur Oracle Forms dans ce poste vous interviendrez dans le cadre d'un projet client qui relève du secteur public dans la ville du Québec . Mode : Télétravail depuis le Canada (présence sur site Québec, si exceptionnellement requise) ACTIVITÉS À RÉALISER • Réaliser l'analyse fonctionnelle • Rédiger ou réviser les dossiers fonctionnels • Rédiger ou réviser le manuel d'exploitation • Effectuer la programmation et les essais unitaires • Effectuer les essa…",2026-05-27T04:17:31Z,Analyste programmeur Oracle Forms,-73.588138,0,5742061228,https://www.adzuna.ca/details/5742061228?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Solution SFT,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0ZlMV91Nk04Ukdfa29pWkEyVkdUdyIsImkiOiI1NzQyMDYxMTcyIn0.O51QxyyGDc-nA0acfZyyCfPXN7ctFdYtFoPj86arAWg,"La dynamique de votre équipe : Notre équipe rassemble des chefs de produit, des développeurs et des spécialistes des tests aux profils variés, tous unis par une même mission : fournir des intégrations fluides et fiables qui alimentent nos systèmes d'entreprise et nous relient à nos partenaires, à nos clients et aux organismes de réglementation du monde entier. Raisons principales pour lesquelles vous voulez ce poste : Vous aimez vous situer à la croisée des chemins entre le monde des affaires e…",2026-05-27T04:17:29Z,Chef(fe) de produit / Product Owner - Integration,-73.588138,0,5742061172,https://www.adzuna.ca/details/5742061172?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Genetec,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjA2MDY0OCIsInMiOiJDRmUxX3U2TThSR19rb2laQTJWR1R3In0.Ytx2M9L_7jsu-3xMOqt5iehOxFHRjdvWA2XiXDyGLuQ,"TEHORA est présentement à la recherche d’ un(e) Spécialiste plateforme de données afin de contribuer à la conception, à la mise en place et à l’exploitation des infrastructures de données dans le cadre de projets de jumeaux numériques. La personne retenue jouera un rôle clé dans la gestion des données (collecte, stockage, traitement, qualité), en assurant la performance, la fiabilité et la gouvernance des plateformes de données. Elle travaillera en étroite collaboration avec les équipes IoT, dé…",2026-05-27T04:17:14Z,Spécialiste plateforme de données - Jumeau numérique,-73.588138,0,5742060648,https://www.adzuna.ca/details/5742060648?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,TEHORA,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
