latitude,adref,created,longitude,redirect_url,id,title,description,salary_is_predicted,__CLASS__,category.label,category.__CLASS__,category.tag,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,contract_type,contract_time,salary_max,salary_min
45.49842,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmlsQTlHR1A4UkdTS3BkaU5ZeWtEdyIsImkiOiI1NzM3MTQ4NDU5In0.TFEIxsXE-p1orjaCRmGBD0vGc7Pm1pVc2f4s35rofDk,2026-05-21T21:52:17Z,-73.57045,https://www.adzuna.ca/details/5737148459?utm_medium=api&utm_source=e90db681,5737148459,Cartography Coordinator & QA - ALTO,"SYSTRA Canada is part of the SYSTRA group, an international consulting and engineering group, a world leader in the design of transport infrastructures. SYSTRA Canada is an engineering and consulting firm whose primary focus is to offer transportation solutions, whether for passengers or goods: feasibility studies of building a new railway line, increasing the capacity of the existing infrastructure, privatization of a railway. Join SYSTRA Canada in shaping the future of Canada with this impres…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Westmount']","Westmount, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,SYSTRA,permanent,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmlsQTlHR1A4UkdTS3BkaU5ZeWtEdyIsImkiOiI1NzM2ODc0NTkzIn0.f1_1yrypAivPpC4BHikn6C7_DbTTfY0tCjxiS0UcDcc,2026-05-21T16:54:40Z,-73.588138,https://www.adzuna.ca/details/5736874593?utm_medium=api&utm_source=e90db681,5736874593,Lead Quantitative Snowflake Developer,"✦ About the job TS Imagine builds the trading and analytics infrastructure that powers some of the largest buy-side and sell-side institutions in the world. We are looking for a Lead Quantitative Snowflake Developer to join our Models and Quantitative Data team in Montreal — the senior technical anchor who owns the data foundations behind TradeSmart , our execution and trading analytics platform. You will build the quantitative datasets, AI pipelines, and analytics that detect signals, identify…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,TS Imagine,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmlsQTlHR1A4UkdTS3BkaU5ZeWtEdyIsImkiOiI1NzM2ODY4NzUxIn0.b1PaDBDGy8bDpheLmnYkgyTU4UA6Yskp3NQwGACpEg0,2026-05-21T16:53:39Z,-73.588138,https://www.adzuna.ca/details/5736868751?utm_medium=api&utm_source=e90db681,5736868751,Senior Frontend Engineer,"Senior Frontend Engineer What we are looking for: We are looking for a seasoned frontend engineer who combines deep technical craft with a strong sense of how complex, data-intensive products should feel to the people who use them every day. The ideal candidate has built and maintained frontend systems where clarity, performance, and accuracy are non-negotiable, ideally within a financial services, fintech, or other regulated and data-heavy context. They bring strong judgment in modern frontend…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Open Roles,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmlsQTlHR1A4UkdTS3BkaU5ZeWtEdyIsImkiOiI1NzM2ODI5ODI0In0.Ir5IE3eb1YVraTOx23TUchySMHxuWqcwwQ3UgpoEv7Y,2026-05-21T16:47:37Z,-73.588138,https://www.adzuna.ca/details/5736829824?utm_medium=api&utm_source=e90db681,5736829824,Senior Data Access Protection Engineering Specialist (Hybrid),"We're seeking someone to join our Data Access Protection Squad as a Senior Data Access Protection Engineering Specialist in Cyber to oversee the global platform infrastructure and delivery of advanced integration of technical solutions with a strong focus on DevOps, data analytics, data access protection and engineering excellence. In the Technology division, we leverage innovation to build the connections and capabilities that power our Firm, enabling our clients and colleagues to redefine mar…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Morgan Stanley,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmlsQTlHR1A4UkdTS3BkaU5ZeWtEdyIsImkiOiI1NzM2ODIwNDQ4In0.55BHom_j-Dcj__4XOhuqV52taBNFlFIuD8tOVunvL68,2026-05-21T16:46:06Z,-73.588138,https://www.adzuna.ca/details/5736820448?utm_medium=api&utm_source=e90db681,5736820448,Responsable de l'infrastructure numérique / Digital Infrastructure Lead,"À propos de l’entreprise Prevu3D est une entreprise technologique basée à Montréal , fondée en 2017, dont la mission est de rendre les environnements physiques complexes plus faciles à comprendre et à exploiter dans le monde numérique. Nous développons des logiciels de jumeaux visuels utilisés par des équipes d’ingénierie, de maintenance et d’opérations dans des environnements industriels complexes. Aujourd’hui, nous sommes une équipe profondément engagée envers la qualité de ce que nous constr…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Prevu3D,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmlsQTlHR1A4UkdTS3BkaU5ZeWtEdyIsImkiOiI1NzM2ODE2Mjk5In0.DRYpJIy5W3bABcDEapvRQQS5knAgvDSDYdOo2WMllBs,2026-05-21T16:45:24Z,-73.588138,https://www.adzuna.ca/details/5736816299?utm_medium=api&utm_source=e90db681,5736816299,Product & Business Intelligence Analyst,"Established in 2004, we are a tech pioneer offering world-class adult entertainment and games on some of the internet’s safest and most popular platforms. With the support of an international team of dynamic and collaborative innovators, we are on a mission to enable safe user experiences and empower our communities by celebrating diversity, inclusion, and expression — all while maintaining robust trust-and-safety protocols. We embrace the best of both worlds! Local talent can thrive in our col…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Aylo,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjc3NzUwMCIsInMiOiJyaWxBOUdHUDhSR1NLcGRpTll5a0R3In0.m1n-YKxp-tNOZaWAapWF935JjQdjIYHylAxtQoStv2k,2026-05-21T16:39:07Z,-73.588138,https://www.adzuna.ca/details/5736777500?utm_medium=api&utm_source=e90db681,5736777500,Analyste produit et intelligence d’affaires,"Fondée en 2004, nous sommes une entreprise technologique pionnière qui propose des jeux et du divertissement pour adultes de calibre mondial sur certaines des plateformes les plus sûres et les plus populaires qui existent actuellement en ligne. Soutenue par une équipe internationale d’innovateurs dynamiques et collaboratifs, sa mission consiste à permettre aux utilisateurs de vivre des expériences sûres et de renforcer ses communautés en célébrant la diversité, l’inclusion et l’expression – tou…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Aylo,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjc2MTI5MyIsInMiOiJyaWxBOUdHUDhSR1NLcGRpTll5a0R3In0.BPih0TqFVnDLsj5-SdWn6xv3SU-zhYr_0DSNSK_xBSQ,2026-05-21T16:36:35Z,-73.588138,https://www.adzuna.ca/details/5736761293?utm_medium=api&utm_source=e90db681,5736761293,Développeur,"Tu veux évoluer dans une équipe à taille humaine où tes idées comptent vraiment ? Nous cherchons un(e) développeur(e) intermédiaire curieux(se) et motivé(e), prêt(e) à apprendre auprès d’experts tout en participant activement aux décisions et aux projets. Une bonne maîtrise de .NET et SQL, ainsi qu’une envie constante d’apprendre et de collaborer sont essentielles. Les missions seront les suivantes : Concevoir, développer et déployer des applications web et logicielles ; Effectuer la maintenanc…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Everial,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjczMjUwOCIsInMiOiJyaWxBOUdHUDhSR1NLcGRpTll5a0R3In0.tzmoMtVi621nJM_b7bNqMwxMvmXjiuam65Dcqj1BX5c,2026-05-21T16:32:05Z,-73.588138,https://www.adzuna.ca/details/5736732508?utm_medium=api&utm_source=e90db681,5736732508,AI Mobile Application Coder / Développeur d’applications mobiles IA,"UNCAGE YOUR AMBITION as a AI Mobile Application Coder We are FlightHub Group , an ambitious team of people that created FlightHub and Justfly . Our brands have grown to become two of the top-ranked travel agencies in North America. We now serve over 3 million customers per year, generating more than 3 billion dollars in sales, and we continue to grow stronger year over year. We dream big, pursue passionately, and follow through with resolute self-belief and rigorous commitment. We are a group o…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,FlightHub,,,,
45.297795,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTgzNDI0MSIsInMiOiJyaWxBOUdHUDhSR1NLcGRpTll5a0R3In0.q3ekPj8A0-TGW5vlLWx2diLWuZ2_jq_DqEE8gQ7iCbM,2026-05-20T21:49:58Z,-72.524117,https://www.adzuna.ca/land/ad/5735834241?se=rilA9GGP8RGSKpdiNYykDw&utm_medium=api&utm_source=e90db681&v=793CEA4F3B90B17546B2248ED2DCFC23AF41F316,5735834241,Customs Compliance Analyst,"As part of your role, you will support the organization in managing key international trade compliance processes, particularly in relation to customs regulations. YOU’LL HAVE THE OPPORTUNITY TO: Establishing an internal verification and audit process to ensure the quality of tariff classification in accordance with regulatory frameworks, guidelines, and company policies. Implementing a correction and action process to ensure the quality and consistency of product classifications within the Harm…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montérégie', 'Brome-Missisquoi', 'Foster']","Foster, Brome-Missisquoi",Adzuna::API::Response::Location,Adzuna::API::Response::Company,BRP,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmlsQTlHR1A4UkdTS3BkaU5ZeWtEdyIsImkiOiI1NzM1NDA1NjE4In0.uEABq2mc_T3xxth0-KxbHeKxkEqNMEJ04uflbBz1-ow,2026-05-20T16:33:33Z,-73.588138,https://www.adzuna.ca/details/5735405618?utm_medium=api&utm_source=e90db681,5735405618,Applied AI Engineer,"Contexte du poste The Applied AI Software Engineer will be responsible for the rapid technical design and delivery of AI agents and frameworks built on top of SIMPRO FSMs. Working closely with the AI Platform ProductManagement team, they will be the key technical owner transforming commercial opportunities into production-grade AI capabilities. This role demands an aggressive entrepreneurial spirit; they must be scrappy, able to figure out complex integration challenges on the fly, and driven b…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Simpro,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmlsQTlHR1A4UkdTS3BkaU5ZeWtEdyIsImkiOiI1NzM0NTQ0NDIyIn0.JrOqTZ3TJqwWOMm8mJuXcUeHowNJFn0gcYLr_9rpVrc,2026-05-19T18:43:18Z,-73.588138,https://www.adzuna.ca/details/5734544422?utm_medium=api&utm_source=e90db681,5734544422,Directeur(trice) R&D,"Chez ProgressionLIVE, nous développons une application web et mobile qui aide les entreprises à planifier, gérer et suivre en temps réel leurs interventions sur le terrain. Nous sommes spécialisés dans le domaine du HVAC, plomberie et électricité. Notre solution est utilisée par des centaines d'organisations partout au Canada. Elle soutient des secteurs variés comme la construction, le transport, la maintenance et les services. Avec ProgressionLIVE, nos clients optimisent leurs opérations, rédu…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Valsoft Corporation,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmlsQTlHR1A4UkdTS3BkaU5ZeWtEdyIsImkiOiI1NzM0MzYyNTA1In0.hO8mhHoHhHCjJA5WUgYZiTPwnkdZCIJpxyBAs5dbcsI,2026-05-19T16:41:59Z,-73.588138,https://www.adzuna.ca/details/5734362505?utm_medium=api&utm_source=e90db681,5734362505,"Technical Lead, Cybersecurity Engineering – Agentic AI (Hybrid)","We’re seeking someone to join our team as a Technical Lead, Cybersecurity Engineering to help drive the development of security controls that ensure the firm's Agentic AI information assets comply with internal and external regulations. In the Technology division, we leverage innovation to build the connections and capabilities that power our Firm, enabling our clients and colleagues to redefine markets and shape the future of our communities. This is a Lead Cyber Security Engineering position …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Morgan Stanley,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmlsQTlHR1A4UkdTS3BkaU5ZeWtEdyIsImkiOiI1NzMzNDI4NjA2In0.u3B4SOtHcyBWHRiLbQdSRk2PgPey-IftYAhQ5-OgaXk,2026-05-18T16:45:46Z,-73.588138,https://www.adzuna.ca/details/5733428606?utm_medium=api&utm_source=e90db681,5733428606,Développeur (euse) SAP BTP/ABAP/CPI,"Développeur (euse) SAP BTP/ABAP/CPI Skills: We are looking for several SAP developers with hands-on experience in ABAP development, application development on SAP BTP, as well as with SAP Integration Suite (CPI). The ideal candidate has already worked in these three areas and can support both custom development and integration scenarios in on-premise and cloud SAP environments. Responsibilities Support ABAP development, including ABAP OO, enhancements (BADIs, user exits), ALV reports, forms, OD…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,LGS,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjc1ODQ4MyIsInMiOiJFRDl5OVdHUDhSR2x2N0ZFeTh0WlJnIn0.q8wU9lALs18P9b9-WxvHcnsJj7R5dq2u1pg17pLyLwQ,2026-05-17T20:32:52Z,-73.588138,https://www.adzuna.ca/land/ad/5732758483?se=ED9y9WGP8RGlv7FEy8tZRg&utm_medium=api&utm_source=e90db681&v=0E8F9E2A69B34DD6067C125AF393872F36B3EF1D,5732758483,Babysitter wanted for childcare in Montreal,"Bonjour ! Je mappelle Ines. Nous avons un petit garon de 10 mois, adorable et curieux, qui va la garderie mais reste parfois la maison. Jaimerais trouver une personne de confiance pour nous donner un coup de main de temps en temps, selon les besoins. Nhsitez pas me contacter, ce sera un plaisir dchanger ! //// English version Hi! My name is Ines. We have a sweet and curious 10-month-old baby boy who usually goes to daycare but sometimes stays home. Im looking for a trustworthy person to give us…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Sitly,,part_time,37440.0,37440.0
45.531116,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUQ5eTlXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1NzMyNTk5MjE4In0.hWL9O6KiZqspare9JH5UyDXkNEvj8aXofw2iOQoY9Ho,2026-05-17T16:43:09Z,-73.480282,https://www.adzuna.ca/details/5732599218?utm_medium=api&utm_source=e90db681,5732599218,Responsable des données de migration SAP pour l'après-vente | Aftermarket SAP Migration Data Lead,"Date d’affichag e / Date Posted: 2026-05-15 Pays / Country: Canada Emplacement / Location: CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG Titte du post : Responsable des données de migration SAP pour l'après-vente À propos de Pratt & Whitney Canada Pratt & Whitney Canada (P&WC) est un leader mondial de l’industrie aérospatiale établi à Longueuil, au Québec. Nous fabriquons des moteurs de nouvelle génération qui équipent la plus grande flotte d’avions et d’hélicoptères au monde dans l…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Longueuil']","Longueuil, Champlain",Adzuna::API::Response::Location,Adzuna::API::Response::Company,RTX,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTc3NzIzOSIsInMiOiJFRDl5OVdHUDhSR2x2N0ZFeTh0WlJnIn0.V4MrLQQ7Xj3nIZqvtfhG0nL-4oT0QdR9KRuhZ-WFGGU,2026-05-16T16:49:14Z,-73.588138,https://www.adzuna.ca/details/5731777239?utm_medium=api&utm_source=e90db681,5731777239,(Montreal Remote) Bilingual Automotive Project Manager,"Company Name: PBS Systems Job Location: Remote – Montreal Area Job Type: Full-time, Permanent No. of Openings: 1 Internal Job Title: Bilingual Project Manager – Tier 1 Reports To: Team Lead, Project Management Job Requirement(s): Bilingual (FR-EN); Travel within North America approx. 2 weeks per month  Version française ci-dessous “PBS is the fastest growing “All Inclusive Business Platform” vendor in North America and we’ve only just begun!” The Company: PBS has been transforming how people bu…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,PBS Systems,contract,full_time,,
45.72222,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUQ5eTlXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1NzMxNzY2OTEyIn0.iTp8Jvruf_OITeN9ZPIxDX4olEjqVY0JB6WqrLPck-Q,2026-05-16T16:47:51Z,-73.69883,https://www.adzuna.ca/details/5731766912?utm_medium=api&utm_source=e90db681,5731766912,"Analyste, Applications et Intégrations TI – Solutions Numériques - Terrebonne","L’Analyste des systèmes d’affaires est responsable de l’implantation, de la configuration et du soutien de niveau 3 des applications d’affaires, ainsi que de la conception, du soutien et du dépannage des intégrations et échanges de données. Le rôle vise à assurer la fiabilité, la sécurité et la conformité des applications et intégrations aux besoins opérationnels. L’analyste agit comme expert en applications et intégrations, collaborant étroitement avec les parties prenantes, les fournisseurs e…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Lanaudière', 'Les Moulins', 'Terrebonne']","Terrebonne, Les Moulins",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Keolis America,,full_time,,
45.50078,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUQ5eTlXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1NzMxNjczMDIzIn0.ASDuY8NoTyrZxq0XY4KFc6lrtzlLDK2FdgNnFa7nuY0,2026-05-16T16:35:57Z,-73.55865,https://www.adzuna.ca/details/5731673023?utm_medium=api&utm_source=e90db681,5731673023,Analyste Assurance Qualité Tests Automatisés/Automated Test Quality Assurance Analyst,"Présentation de l’entreprise Portage CyberTech est un leader canadien en solutions d’identité numérique et de cybersécurité. L’entreprise conçoit des technologies permettant aux organisations publiques et privées de renforcer la confiance numérique, de sécuriser leurs interactions et de protéger les données sensibles. Grâce à son expertise en gestion des identités, en authentification, en signatures électroniques et en services de confiance, Portage CyberTech soutient la transformation numériqu…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Westmount']","Westmount, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Portage CyberTech,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUQ5eTlXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1NzMwNzY2MzE2In0.X3rLZVreQ_dBVxM0Vn5BiTlp-R5zi155C1lZrHBVQJQ,2026-05-15T16:55:29Z,-73.588138,https://www.adzuna.ca/details/5730766316?utm_medium=api&utm_source=e90db681,5730766316,"Senior Developer, Analytics Enablement and Total Fund Solutions Delivery (Temporary - 12 months)","ABOUT US We’re one of Canada’s largest pension investors, with CAD$299.7 billion of net assets as of March 31, 2025. We invest funds for the pension plans of the federal public service, the Canadian Forces, the Royal Canadian Mounted Police and the Reserve Force. Headquartered in Ottawa, PSP Investments has its principal business office in Montréal and offices in New York, London and Hong Kong. Capturing and leading complex global investments requires us to work as one to seize valuable opportu…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,PSP Investments,,full_time,,
45.50053,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMDcxODkwOSIsInMiOiJFRDl5OVdHUDhSR2x2N0ZFeTh0WlJnIn0.eZTrFObOSik3Nj5K0KXzy6L_2cEM_nL9cmrkaohOMN0,2026-05-15T16:47:11Z,-73.5742,https://www.adzuna.ca/details/5730718909?utm_medium=api&utm_source=e90db681,5730718909,Développeur(se) Full-Stack / Full-Stack Developer,"(English will follow) Rejoignez une entreprise basée à Montréal qui aide les organisations du monde entier à créer un parcours personnalisé d'impact et d'épanouissement pour leurs employés. Explorance offre des solutions innovantes d'analyse des retours d'expérience, car nous croyons que chaque expérience compte. Chez Explorance, nous avons pour mission de créer des logiciels de pointe qui ont un impact sur des millions d’utilisateurs à travers le monde. Nous prospérons grâce à l’innovation, la…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Westmount']","Westmount, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Explorance,,full_time,,
45.70874,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUQ5eTlXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1NzMwNzA5NjE1In0.RZ-QPlpdMxDN2jdamaCQg0HeTYLZY4nU7-OttAaoXhc,2026-05-15T16:46:17Z,-73.4011,https://www.adzuna.ca/details/5730709615?utm_medium=api&utm_source=e90db681,5730709615,"Spécialiste logiciel, service client (télétravail) / Software specialist, customer service (remote)","English will follow Qui sommes nous? Maestro Technologies facilite la transformation numérique dans l’industrie de la construction avec nos solutions ERP pour la gestion de projet et la comptabilité. Notre constante évolution nous amène à recruter divers talents passionnés par le développement logiciel et l'amélioration continue. Chez Maestro, nos employés ont toujours été au coeur de notre réussite! Ainsi, nous offrons un milieu de travail agréable, dynamique et flexible avec des possibilités …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montérégie', 'Lajemmerais', 'Varennes']","Varennes, Lajemmerais",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Maestro Technologies,,full_time,,
45.50053,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUQ5eTlXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1NzMwNjE0NjkwIn0.YF1t_Bq3papa2gLp2fSMQGktJ05qQNINMep1eFTLbS0,2026-05-15T16:34:43Z,-73.5742,https://www.adzuna.ca/details/5730614690?utm_medium=api&utm_source=e90db681,5730614690,Développeur(se) back-end senior / Senior back-end developer,"(English will follow) Rejoignez une entreprise basée à Montréal qui aide les organisations du monde entier à créer un parcours personnalisé d'impact et d'épanouissement pour leurs employés. Explorance offre des solutions innovantes d'analyse des retours d'expérience, car nous croyons que chaque expérience compte. Chez Explorance, nous avons pour mission de créer des logiciels de pointe qui ont un impact sur des millions d’utilisateurs à travers le monde. Nous prospérons grâce à l’innovation, la…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Westmount']","Westmount, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Explorance,,full_time,,
45.448835,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUQ5eTlXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1NzMwMDg0MDc0In0.rwCBIMPoCnfGMAiBPOYfasAARHqVUYu1Wy725xg_LsE,2026-05-15T01:22:34Z,-73.754293,https://www.adzuna.ca/details/5730084074?utm_medium=api&utm_source=e90db681,5730084074,Expert technique Contracteur - Ingnierie - Intgration des Systmes lectriques,"Expert technique Contracteur - Ingénierie - Intégration des Systèmes Électriques Pourquoi nous rejoindre ? Chez Bombardier, nous concevons, construisons et entretenons les avions les plus performants au monde pour les personnes et les entreprises, les gouvernements et les forces armées les plus exigeants. Nous avons réussi à établir les normes les plus élevées en plaçant nos employés au cœur de tout, et en définissant l'excellence, ensemble. Travailler chez Bombardier signifie évoluer au plus h…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Dorval']","Dorval, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Bombardier,,,,
45.448835,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMDA4NDA2MSIsInMiOiJFRDl5OVdHUDhSR2x2N0ZFeTh0WlJnIn0.I5VAw1SGzVkLIt91vh1Thi-aLjhUglMt3OCOFYTfTHI,2026-05-15T01:22:34Z,-73.754293,https://www.adzuna.ca/details/5730084061?utm_medium=api&utm_source=e90db681,5730084061,"Analyst, Product Support","_When applicable, Bombardier promotes flexible and hybrid work policies._ Why join us? At Bombardier, we design, build and maintain the world's peak-performing aircraft for the world's most discerning people and businesses, governments and militaries. We have been successful in setting the highest standards by putting our people at the heart of it all, and defining excellence, together.? Working at Bombardier means operating at the highest level. Every day, you are part of a team that delivers …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Dorval']","Dorval, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Bombardier,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUQ5eTlXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1NzMwMDQzNzUyIn0.HxXMSyfJcCCSoVkWoRj63bw4ZAPncXUTBkUKdfcWRwo,2026-05-15T00:21:01Z,-73.588138,https://www.adzuna.ca/land/ad/5730043752?se=ED9y9WGP8RGlv7FEy8tZRg&utm_medium=api&utm_source=e90db681&v=D4350C79C783525A31C00AB5301E85788BB487DE,5730043752,Concepteur d'architectures applicatives,"Une carrière en tant que Concepteur d'architectures applicatives au Studio Numérique de la Banque Nationale, c'est concevoir et bâtir les architectures qui propulsent l'expérience numérique de millions de clients particuliers. Tu combines expertise technique, leadership d'influence, rigueur opérationnelle et audace pour aider à livrer des solutions robustes, sécurisées et évolutives - tout en challengeant le statu quo et en accélérant l'innovation. Ton emploi Conception et architecture Concevoi…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Banque Nationale,,full_time,,
