adref,description,redirect_url,salary_is_predicted,created,latitude,title,id,longitude,__CLASS__,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,salary_min,contract_time,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjE3Njk2MSIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.UG4O2-8zu65Zqkap-x2C5Hpho3-9pBfmq7meXwF6vr4,"Job Description Summary Job Description À propos de nous : GE Vernova est une entreprise mondiale spécialisée dans les technologies de l'énergie, engagée à accélérer la transition énergétique tout en soutenant la performance opérationnelle de ses activités industrielles. Notre équipe s'appuie sur les principes Lean afin d'améliorer en continu la sécurité, la qualité, la livraison et la productivité. Dans ce rôle, vous contribuerez à des initiatives concrètes d'amélioration des processus en tira…",https://www.adzuna.ca/details/5732176961?utm_medium=api&utm_source=e90db681,0,2026-05-17T01:22:37Z,45.458603,"Stagiaire Lean - Outils numriques, Power BI et IA",5732176961,-73.467023,Adzuna::API::Response::Job,Adzuna::API::Response::Company,GE Vernova,"Brossard, Champlain","['Canada', 'Québec', 'Montérégie', 'Champlain', 'Brossard']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMyMTc2OTU0In0.-JuOtFpuw1Q09mpF0x_wg9mX2Ap2R1YZOL7h1n8RHW8,"Innovation is in our DNA is it in yours? Bombardier is a global leader in aviation, creating innovative and game-changing planes. Our products and services provide world-class experiences that set new standards in passenger comfort, energy efficiency, reliability and safety. We are a global organization focused on working together with a team spirit. Your boarding pass will include Several conferences, including:  Meet An Executive  Women Taking Flight Learning more about Bombardier, including:…",https://www.adzuna.ca/details/5732176954?utm_medium=api&utm_source=e90db681,0,2026-05-17T01:22:37Z,45.448835,"Intern, Program and Portfolio Management - Business Information Solutions (Fall 2026)",5732176954,-73.754293,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Bombardier,"Dorval, Montréal","['Canada', 'Québec', 'Montréal', 'Dorval']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMyMTc2OTAyIn0.WMs7uRMzBuFChRasQ-PgUvOjtXhn2ONV0p_qYpL5ZG0,"Innovation is in our DNA is it in yours? Bombardier is a global leader in aviation, creating innovative and game-changing planes. Our products and services provide world-class experiences that set new standards in passenger comfort, energy efficiency, reliability and safety. We are a global organization focused on working together with a team spirit. Your boarding pass will include Several conferences, including:  Meet An Executive  Women Taking Flight Learning more about Bombardier, including:…",https://www.adzuna.ca/details/5732176902?utm_medium=api&utm_source=e90db681,0,2026-05-17T01:22:36Z,45.448835,"Intern, Project Engineering - Challenger (Fall 2026)",5732176902,-73.754293,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Bombardier,"Dorval, Montréal","['Canada', 'Québec', 'Montréal', 'Dorval']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMyMTc2ODczIn0.C39LAsHsaPxhUQh4dfFzkq4-SxdklyV8I1lseIgO_gM,"_En fonction du poste, Bombardier offre des politiques de travail flexibles et hybrides._ Pourquoi vous joindre à nous? Chez Bombardier, nous concevons, construisons, modifions et entretenons les avions les plus performants du monde pour les individus, les entreprises, les gouvernements et les entités militaires les plus avisés. Nous réussissons à établir les normes les plus élevées grâce à notre approche centrée sur les personnes, et toujours en définissant l'excellence, ensemble. Travailler c…",https://www.adzuna.ca/details/5732176873?utm_medium=api&utm_source=e90db681,0,2026-05-17T01:22:36Z,45.448835,"Professionnel.le, Ingnierie, Thermodynamique",5732176873,-73.754293,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Bombardier,"Dorval, Montréal","['Canada', 'Québec', 'Montréal', 'Dorval']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMyMTc2ODk4In0.dOMHlwsZUvP9NaAcliit7aLGgWovKHdaGaCUk7vZDwY,"L'innovation est dans notre ADN est-elle dans le vôtre? Bombardier est un leader mondial de l'industrie de l'aviation en créant des avions novateurs qui changent la donne sur leur marché. Ses produits et services fournissent des expériences de calibre international établissant de nouvelles normes en matière de confort-passager, d'efficacité écoénergétique, de fiabilité et de sécurité. Nous sommes une organisation mondiale axée sur la collaboration et l'esprit d'équipe. Votre billet d'embarqueme…",https://www.adzuna.ca/details/5732176898?utm_medium=api&utm_source=e90db681,0,2026-05-17T01:22:36Z,45.448835,"Stagiaire, Soutien aux ventes et au marketing (Automne 2026)",5732176898,-73.754293,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Bombardier,"Dorval, Montréal","['Canada', 'Québec', 'Montréal', 'Dorval']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjE3NjgxNCIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.aGcNk9XLdx8r_Z6wfPDWKafBwNhW2YYQ1ixJNwF3T1Y,"Nous sommes à la recherche d'un(e) Directeur(trice) principal(e), Responsable des comptes technologiques Microsoft, pour gérer les relations technologiques stratégiques avec des clients majeurs du marché montréalais. Cette personne jouera un rôle clé dans l'alignement des solutions Microsoft avec les objectifs d'affaires des clients, en plus de définir des feuilles de route technologiques à long terme et d'agir comme conseiller(ère) stratégique principal(e) tout au long du parcours client.Vous …",https://www.adzuna.ca/details/5732176814?utm_medium=api&utm_source=e90db681,0,2026-05-17T01:22:33Z,45.544959,Directeur(trice) principal(e) - Responsable des comptes technologiques Microsoft | Microsoft Technology Account Lead,5732176814,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Avanade Inc.,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTgwMjkyNCIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.WNaoNq1Hle2yEj7ZVEaLg3nmIl-GETTYrwjLkEizMD0,"Position Description: Spécialiste DevOps / Cloud AWS – Migration et Automatisation Mode de travail : Hybride (2 jours en présentiel) Contexte du mandat Dans le cadre d’un programme de modernisation technologique visant la migration d’environnements IBM Power Systems / AIX vers AWS, nous recherchons un(e) spécialiste DevOps / Cloud AWS pour concevoir, automatiser, sécuriser et supporter les déploiements des applications migrées vers le cloud. Ce mandat s’inscrit dans un contexte de transformatio…",https://www.adzuna.ca/details/5731802924?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:52:11Z,45.544959,Spécialiste DevOps Cloud AWS – Migration et Automatisation,5731802924,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,CGI,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTgwMTExMSIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.DtXAKPnZk1J7eer_JHhMiRJOSFILqACcFZrWCph9R2I,"Every day, Global Payments makes it possible for millions of people to move money between buyers and sellers using our payments solutions for credit, debit, prepaid and merchant services. Our worldwide team helps over 3 million companies, more than 1,300 financial institutions and over 600 million cardholders grow with confidence and achieve amazing results. We are driven by our passion for success and we are proud to deliver best-in-class payment technology and software solutions. Join our dyn…",https://www.adzuna.ca/details/5731801111?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:51:30Z,45.544959,"Relationship Manager, Financial Institutions",5731801111,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Global Payment Holding Company,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNzk1NTA0In0.loHkCwNKvjU3Q9yUpsCUS26KAz9Krdk3yoAq24Vl_E0,"In charge of technology, the IT department oversees CyberSecurity, End User support, and the management of the compute environment used to achieve our mission. We are looking for a Senior System Administrator, part of an agile team reporting to the IT Director, focused on the administration of our on-premise and cloud computing environments, supporting our mission to build safe-by-design AI systems. You will be instrumental to our success by ensuring the availability, security, and performance …",https://www.adzuna.ca/details/5731795504?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:51:02Z,45.544959,Senior System Administrator,5731795504,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,LawZero,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTc5MjY4NiIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.2Jev8QKIUcLEH8ztKA1X3DVK5tjgrT_XjyQ2baggNVE,"Location: Remote or hybrid (Quebec province) Here's what we do and why we do it. We work to simplify the cloud for IT professionals so they can focus on what really matters, making their customers' lives better. Find out how we do that here: www.sherweb.com/about/ Here's how you will contribute to the company’s success Propose, review, and take ownership of technical designs at the EPIC level Design and implement agentic workflows, including the integration of internal and external MCP servers …",https://www.adzuna.ca/details/5731792686?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:50:47Z,45.50687,"Senior Developer, Software (AI team)",5731792686,-73.56065,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Career Centre,"Westmount, Montréal","['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,0.0,full_time,132683.0,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNzY2OTEyIn0.nTYSnY-O73ut22PZIaaaPlCk1qRRWNSHQ10YuHxanL8,"L’Analyste des systèmes d’affaires est responsable de l’implantation, de la configuration et du soutien de niveau 3 des applications d’affaires, ainsi que de la conception, du soutien et du dépannage des intégrations et échanges de données. Le rôle vise à assurer la fiabilité, la sécurité et la conformité des applications et intégrations aux besoins opérationnels. L’analyste agit comme expert en applications et intégrations, collaborant étroitement avec les parties prenantes, les fournisseurs e…",https://www.adzuna.ca/details/5731766912?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:47:51Z,45.72222,"Analyste, Applications et Intégrations TI – Solutions Numériques - Terrebonne",5731766912,-73.69883,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Keolis America,"Terrebonne, Les Moulins","['Canada', 'Québec', 'Lanaudière', 'Les Moulins', 'Terrebonne']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNzYxMTE0In0.s-7mtYffzFQikDpIm5oEcOKZOjOK6-j6fIACLN3VNGI,"En charge de la technologie, le service informatique supervise la cybersécurité, le support aux utilisateurs et la gestion de l'environnement de calcul utilisé pour accomplir notre mission. Nous recherchons un administrateur système senior, membre d'une équipe agile et relevant du directeur informatique, axé sur l'administration de nos environnements de calcul sur site et dans le cloud, soutenant notre mission de construire des systèmes d'IA sûrs dès la conception. Vous jouerez un rôle détermin…",https://www.adzuna.ca/details/5731761114?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:47:14Z,45.544959,Administrateur·trice système senior,5731761114,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,un emploi de Administrateur,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTc1MDYwMyIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.S1i6XKB2OQpNMRpZ41da8oZixsRlyNE_7D_Z4yKN7_w,"Fondée en 2004, nous sommes une entreprise technologique pionnière qui propose des jeux et du divertissement pour adultes de calibre mondial sur certaines des plateformes les plus sûres et les plus populaires qui existent actuellement en ligne. Soutenue par une équipe internationale d’innovateurs dynamiques et collaboratifs, sa mission consiste à permettre aux utilisateurs de vivre des expériences sûres et de renforcer ses communautés en célébrant la diversité, l’inclusion et l’expression – tou…",https://www.adzuna.ca/details/5731750603?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:46:01Z,45.544959,Analyste en tests logiciels (manuel),5731750603,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,manuel,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNzQxNzE5In0.oGsULxclM6dNHr7ZFrAaj9o35TzB9yNMXvLZYgt6bs0,"Description Votre opportunité Si la géomatique vous passionne, voici l’occasion de vous joindre, à partir de notre bureau de Montréal (en mode hybride), à plus de 160 spécialistes chevronnés en Géomatique et gestion de données répartis à travers l’Amérique du Nord . Vos responsabilités Réaliser des projets de cartographie interactive et analytique, et faire la mise en ligne de données géospatiales en appliquant les normes de représentation graphique; Effectuer des analyses spatiales à partir de…",https://www.adzuna.ca/details/5731741719?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:45:03Z,45.50317,"Spécialiste en géomatique, SIG et cartographie",5731741719,-73.56633,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Stantec,"Westmount, Montréal","['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNzM0NzY1In0.oh4E2VU3CoodC-qJ_9eUQPIoKEhLcdjaExSarpuBMUE,"MaintainX is the world's leading AI-powered maintenance and asset management platform, serving 13,000 customers including Duracell, Shell, Cintas, and Brenntag. We raised $150M in Series D funding led by Bessemer Venture Partners and Bain Capital Ventures, bringing our total funding to $254M. We were named to the Forbes 2025 Cloud 100 , the definitive ranking of the top 100 private cloud companies in the world. Reporting to the Senior Manager of Customer Education, the Customer Education Manage…",https://www.adzuna.ca/details/5731734765?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:44:18Z,45.544959,Customer Education Manager,5731734765,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,MaintainX,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTcxNjc1MiIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.2QPZ9Mhgs0RfElpGg2IQof60bjfUfuDs8c1LrItiSOM,"About AlayaCare At AlayaCare, we’re more than just a fast-growing SaaS company, we’re a team of people passionate about transforming home healthcare. Our cloud-based platform empowers care providers around the world to deliver better outcomes for their clients. With 550 employees across Canada, the US, Australia, and Brazil, we’re united by a shared mission and a strong culture of transparency, growth, and human connection. Whether you're early in your career or a seasoned expert, AlayaCare off…",https://www.adzuna.ca/details/5731716752?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:42:04Z,45.544959,Senior Fullstack Developer (Python),5731716752,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,AlayaCare,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNzAyMDY1In0.Usx42g43OxQ72t7QMK3EuLunyNTA1nJF18IEswIonEQ,"Building the space between proven and possible, MDA Space (TSX:MDA) is a trusted mission partner to the global space industry. A robotics, satellite systems and geointelligence pioneer with a 55-year story of world firsts and more than 450 missions, MDA Space is a global leader in communications satellites, Earth and space observation, and space exploration and infrastructure. The MDA Space team of more than 3,000 space experts in Canada, the US and the UK has the knowledge and know-how to turn…",https://www.adzuna.ca/details/5731702065?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:40:13Z,45.42729,Engineering Student - Software - Fall 2026,5731702065,-73.9318,Adzuna::API::Response::Job,Adzuna::API::Response::Company,MDA Space Canada,"Baie-d'Urfé, Montréal","['Canada', 'Québec', 'Montréal', ""Baie-d'Urfé""]",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTY4OTYxNyIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.aLZ9d6hiWdvUmlNb7Q-KkN7L99JGwt21UnPtjUPw_-g,"We are banking at another level. Choosing BDC as your employer means working in a healthy, inclusive, and skilled workplace that puts forward the best conditions to bring together unique teams where employees are empowered to act. It also means being at the centre of ambitious economic and financial projects to see further and to do things differently, to fuel the success of Canadian entrepreneurs. Choosing BDC as your employer also means: Flexible and competitive benefits , including an Employ…",https://www.adzuna.ca/details/5731689617?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:38:26Z,45.544959,"Senior Business Advisor, Operations",5731689617,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Business Development Bank of Canada,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTY3MzAyMyIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.SbV1sU4WrOLodBdBEbi4XyVhtSdCxB-mLVRFpQ6MQ9s,"Présentation de l’entreprise Portage CyberTech est un leader canadien en solutions d’identité numérique et de cybersécurité. L’entreprise conçoit des technologies permettant aux organisations publiques et privées de renforcer la confiance numérique, de sécuriser leurs interactions et de protéger les données sensibles. Grâce à son expertise en gestion des identités, en authentification, en signatures électroniques et en services de confiance, Portage CyberTech soutient la transformation numériqu…",https://www.adzuna.ca/details/5731673023?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:35:57Z,45.50078,Analyste Assurance Qualité Tests Automatisés/Automated Test Quality Assurance Analyst,5731673023,-73.55865,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Portage CyberTech,"Westmount, Montréal","['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNjcyOTc2In0.M0jKKufFzXQ5G_ELSYFbPjR4_D_6u5Z4IsPu8oMEhw0,English follows Localisation : Montréal/Hybride Équipe : Systems Engineering Statut : Temps plein À propos de NorthStar NorthStar Earth & Space utilise plusieurs sources de données provenant de capteurs comme éléments de base pour créer des services d'information adaptés aux besoins et aux exigences des clients issus tant du secteur public que privé. Notre vaste portefeuille de développement comprend des algorithmes de dynamique orbitale et d'apprentissage automatique pour diverses applications…,https://www.adzuna.ca/details/5731672976?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:35:56Z,45.50169,Spécialiste aérospatial·e / Automatisation des missions - Aerospace Specialist / Mission Automation,5731672976,-73.55991,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Northstar Earth and Space,"Westmount, Montréal","['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTY2MzEyNCIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.ixOj2-NBJU6cf975WS0oVjFQRGID_HECloaMZWmVuj0,"Established in 2004, we are a tech pioneer offering world-class adult entertainment and games on some of the internet’s safest and most popular platforms. With the support of an international team of dynamic and collaborative innovators, we are on a mission to enable safe user experiences and empower our communities by celebrating diversity, inclusion, and expression — all while maintaining robust trust-and-safety protocols. We embrace the best of both worlds! Local talent can thrive in our col…",https://www.adzuna.ca/details/5731663124?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:34:20Z,45.544959,Software Test Analyst (Manual),5731663124,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Aylo Careers,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTY2MDM1OCIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.sOPfyPzkv7_j6WsTKd3DE-O8AKICtfa9H-2hytrV7cY,"Job Description Summary Job Description À propos de nous : GE Vernova est une entreprise mondiale spécialisée dans les technologies de l’énergie, engagée à accélérer la transition énergétique tout en soutenant la performance opérationnelle de ses activités industrielles. Notre équipe s’appuie sur les principes Lean afin d’améliorer en continu la sécurité, la qualité, la livraison et la productivité. Dans ce rôle, vous contribuerez à des initiatives concrètes d’amélioration des processus en tira…",https://www.adzuna.ca/details/5731660358?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:33:54Z,45.458603,"Stagiaire Lean - Outils numériques, Power BI et IA",5731660358,-73.467023,Adzuna::API::Response::Job,Adzuna::API::Response::Company,GE Vernova,"Brossard, Champlain","['Canada', 'Québec', 'Montérégie', 'Champlain', 'Brossard']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNjYwMDMwIn0.3K2D5wuwQMMwm7iNDJ35HXRFWF9nNq31yGGWOz0cNS0,"As an AI Engineer at Cloud Chamber you will join our talented development team to further push the development of the AI Systems and AI Archetypes for BioShock 4. We have high ambitions for tying AI and storytelling together in our project. It will be your responsibility to support several AI Systems and bring our AI Archetypes to life. In this role, you’ll help push the state of the art, and experiment with unproven ideas. We are attempting new and ambitious things with AI in this game. You ar…",https://www.adzuna.ca/details/5731660030?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:33:50Z,45.544959,AI Engineer,5731660030,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,2K,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNjU2NDk0In0.uQi-EhuV-H0-nZEmd4YPrsbIgSC9RemKcBg7X2ELsy0,"Maya HTT is a world leading software developer and engineering solutions provider focused on CAE, CAD, CAM and PLM. A long-time partner of Siemens Digital Industries Software, Maya HTT collaborates in providing software, AI, and engineering services to help clients and partners worldwide boost performance, improve quality, drive down costs, and harness the value of their data. Maya HTT has a growing services organisation that engages with customers worldwide from its Montreal headquarters to de…",https://www.adzuna.ca/details/5731656494?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:33:18Z,45.544959,PLM Solution Architect,5731656494,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Maya HTT,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNjUxNzM4In0.4020AM-RtHkA7SdWU7gCEFBr0ZiK2yf2gx3LG-dZ7bA,"Building the space between proven and possible, MDA Space (TSX:MDA) is a trusted mission partner to the global space industry. A robotics, satellite systems and geointelligence pioneer with a 55-year story of world firsts and more than 450 missions, MDA Space is a global leader in communications satellites, Earth and space observation, and space exploration and infrastructure. The MDA Space team of more than 3,800 space experts in Canada, the US and the UK has the knowledge and know-how to turn…",https://www.adzuna.ca/details/5731651738?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:32:39Z,45.42729,Engineering Student - DevOps - Fall 2026,5731651738,-73.9318,Adzuna::API::Response::Job,Adzuna::API::Response::Company,MDA Space Canada,"Baie-d'Urfé, Montréal","['Canada', 'Québec', 'Montréal', ""Baie-d'Urfé""]",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXY4OUZYNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMxNjUxMzc4In0.0CRBY5Iu2aEk4MmiZ_EfyMuF3ok8ECOY4qn-oltu8jw,"Building the space between proven and possible, MDA Space (TSX:MDA) is a trusted mission partner to the global space industry. A robotics, satellite systems and Geointelligence pioneer with a 55-year story of world firsts and more than 450 missions, MDA Space is a global leader in communications satellites, Earth and space observation, and space exploration and infrastructure. The MDA Space team of more than 3,000 space experts in Canada, the US and the UK has the knowledge and know-how to turn…",https://www.adzuna.ca/details/5731651378?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:32:35Z,45.53802,Software Engineer – Ground Systems / Operations,5731651378,-73.36853,Adzuna::API::Response::Job,Adzuna::API::Response::Company,MDA Space Canada,"Saint-Bruno, La Vallée-du-Richelieu","['Canada', 'Québec', 'Montérégie', 'La Vallée-du-Richelieu', 'Saint-Bruno']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTY1MDM0NSIsInMiOiI5djg5Rlg1VThSR0I2OFg3bTJVT3FRIn0.6zcygwjJ-_5R9jlvguLrl9BwKxnjbB2GegqcfYrJ8uo,"We're seeking someone to join our team as a Senior Data Engineering Specialist in the Enterprise Architecture & Modernization Fleet to build and evolve data platforms, pipelines, and analytics foundations that power firmwide architecture and modernization metrics. This position sits at the intersection of data engineering, analytics engineering, and decision-support analytics, with responsibility for multiple production-grade metrics products used across Technology. While the role requires stro…",https://www.adzuna.ca/details/5731650345?utm_medium=api&utm_source=e90db681,0,2026-05-16T16:32:27Z,45.544959,Senior Data Engineering Specialist (Hybrid),5731650345,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Morgan Stanley,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
